"","participant","Condition","number","correctkey","Congruent","key_response","correct","rt","exp_sess_trials.thisRepN","exp_sess_trials.thisTrialN","exp_sess_trials.thisN","exp_sess_trials.thisIndex","x","magnitude","hand","n_digits","ppid"
"13956",12130,"Digit",2,"l","Cong","l",1,0.410965,3,5,53,5,16732,"small","right",NA,43
"13957",12130,"Numerosity",5,"a","Cong","a",1,0.368225,2,7,39,13,16490,"large","left",NA,43
"13958",12130,"Digit",5,"l","Cong","l",1,0.388215,4,2,66,13,16613,"large","right",NA,43
"13959",12130,"Digit",1,"a","Incong","a",1,0.317185,3,12,60,2,16334,"small","left",NA,43
"13960",12130,"Digit",1,"a","Incong","a",1,0.38843,4,3,67,2,16614,"small","left",NA,43
"13961",12130,"Digit",1,"a","Cong","a",1,0.384245,2,13,45,1,16588,"small","left",NA,43
"13962",12130,"Digit",4,"a","Cong","a",1,0.41111,1,1,17,10,16738,"large","left",NA,43
"13963",12130,"Digit",4,"l","Cong","l",1,0.42699,1,14,30,10,16819,"large","right",NA,43
"13964",12130,"Numerosity",5,"l","Cong","l",1,0.62113,0,10,10,14,17414,"large","right",NA,43
"13965",12130,"Numerosity",1,"l","Incong","l",1,0.448215,0,4,4,3,16927,"small","right",NA,43
"13966",12130,"Numerosity",4,"l","Incong","l",1,0.375875,4,9,73,8,16538,"large","right",NA,43
"13967",12130,"Digit",1,"l","Cong","a",0,0.36974,2,7,39,0,16500,"small","left",NA,43
"13968",12130,"Numerosity",5,"a","Incong","a",1,0.436725,4,15,79,12,16864,"large","left",NA,43
"13969",12130,"Digit",1,"a","Incong","a",1,0.411655,1,4,20,3,16744,"small","left",NA,43
"13970",12130,"Numerosity",4,"a","Incong","a",1,0.376565,3,13,61,8,16543,"large","left",NA,43
"13971",12130,"Digit",4,"l","Incong","l",1,0.412135,0,0,0,9,16748,"large","right",NA,43
"13972",12130,"Numerosity",5,"a","Incong","l",0,0.41222,0,7,7,15,16749,"large","right",NA,43
"13973",12130,"Numerosity",2,"a","Cong","a",1,0.48754,3,5,53,6,17127,"small","left",NA,43
"13974",12130,"Digit",5,"l","Incong","l",1,0.379125,0,6,6,15,16561,"large","right",NA,43
"13975",12130,"Numerosity",2,"a","Incong","a",1,0.401205,3,6,54,7,16683,"small","left",NA,43
"13976",12130,"Numerosity",1,"a","Cong","a",1,0.525255,3,11,59,1,17238,"small","left",NA,43
"13977",12130,"Numerosity",5,"a","Incong","a",1,0.43479,3,7,55,12,16859,"large","left",NA,43
"13978",12130,"Digit",1,"l","Cong","l",1,0.709225,3,1,49,1,17468,"small","right",NA,43
"13979",12130,"Numerosity",5,"l","Cong","l",1,0.38125,3,6,54,13,16574,"large","right",NA,43
"13980",12130,"Numerosity",5,"a","Cong","a",1,0.29786,3,3,51,13,16312,"large","left",NA,43
"13981",12130,"Numerosity",1,"a","Cong","a",1,0.40024,4,10,74,0,16676,"small","left",NA,43
"13982",12130,"Numerosity",2,"a","Incong","a",1,0.422255,2,12,44,7,16798,"small","left",NA,43
"13983",12130,"Numerosity",2,"a","Cong","l",0,0.35471,0,8,8,6,16433,"small","right",NA,43
"13984",12130,"Numerosity",1,"l","Cong","l",1,0.409265,4,3,67,0,16720,"small","right",NA,43
"13985",12130,"Digit",2,"l","Incong","l",1,0.35536,0,8,8,7,16437,"small","right",NA,43
"13986",12130,"Digit",1,"a","Incong","a",1,0.41826,0,12,12,2,16775,"small","left",NA,43
"13987",12130,"Digit",2,"l","Cong","l",1,0.41831,0,15,15,5,16776,"small","right",NA,43
"13988",12130,"Digit",2,"a","Incong","a",1,0.35121,2,4,36,7,16414,"small","left",NA,43
"13989",12130,"Digit",5,"l","Incong","l",1,0.37963,2,2,34,12,16563,"large","right",NA,43
"13990",12130,"Numerosity",2,"l","Incong","l",1,0.32211,2,13,45,4,16347,"small","right",NA,43
"13991",12130,"Numerosity",5,"l","Cong","l",1,0.30084,4,12,76,14,16318,"large","right",NA,43
"13992",12130,"Numerosity",2,"l","Cong","l",1,0.314255,4,4,68,5,16330,"small","right",NA,43
"13993",12130,"Digit",1,"l","Cong","l",1,0.44364,1,3,19,1,16903,"small","right",NA,43
"13994",12130,"Numerosity",5,"a","Incong","a",1,0.517345,2,6,38,15,17215,"large","left",NA,43
"13995",12130,"Numerosity",2,"l","Incong","l",1,0.39542,1,7,23,7,16650,"small","right",NA,43
"13996",12130,"Digit",4,"a","Incong","a",1,0.462375,3,11,59,9,17016,"large","left",NA,43
"13997",12130,"Digit",1,"a","Incong","a",1,0.35041,2,5,37,3,16409,"small","left",NA,43
"13998",12130,"Numerosity",5,"l","Incong","l",1,0.418185,1,12,28,15,16774,"large","right",NA,43
"13999",12130,"Digit",4,"l","Cong","l",1,0.450885,3,15,63,11,16936,"large","right",NA,43
"14000",12130,"Digit",1,"l","Incong","a",0,0.300375,0,9,9,3,16317,"small","left",NA,43
"14001",12130,"Digit",1,"a","Cong","a",1,0.371295,0,14,14,0,16519,"small","left",NA,43
"14002",12130,"Numerosity",2,"a","Incong","l",0,0.418515,1,1,17,4,16778,"small","right",NA,43
"14003",12130,"Numerosity",2,"l","Cong","l",1,0.42395,4,12,76,6,16804,"small","right",NA,43
"14004",12130,"Digit",1,"a","Incong","a",1,0.44304,4,8,72,3,16899,"small","left",NA,43
"14005",12130,"Digit",2,"l","Incong","l",1,0.64538,1,9,25,4,17433,"small","right",NA,43
"14006",12130,"Numerosity",2,"l","Incong","l",1,0.404855,0,1,1,7,16700,"small","right",NA,43
"14007",12130,"Numerosity",5,"a","Incong","a",1,0.264935,4,14,78,15,16298,"large","left",NA,43
"14008",12130,"Numerosity",4,"a","Cong","a",1,0.397345,1,13,29,10,16663,"large","left",NA,43
"14009",12130,"Numerosity",1,"l","Cong","l",1,0.31433,2,14,46,1,16331,"small","right",NA,43
"14010",12130,"Numerosity",4,"a","Incong","a",1,0.443915,1,11,27,8,16905,"large","left",NA,43
"14011",12130,"Digit",5,"l","Cong","l",1,0.450565,2,1,33,13,16934,"large","right",NA,43
"14012",12130,"Numerosity",4,"a","Incong","a",1,0.45524,4,13,77,8,16974,"large","left",NA,43
"14013",12130,"Digit",1,"l","Cong","l",1,0.359885,0,2,2,1,16453,"small","right",NA,43
"14014",12130,"Numerosity",2,"l","Incong","l",1,0.451305,3,1,49,7,16937,"small","right",NA,43
"14015",12130,"Numerosity",2,"a","Cong","a",1,0.40374,2,2,34,5,16696,"small","left",NA,43
"14016",12130,"Digit",5,"a","Incong","a",1,0.374755,3,6,54,15,16534,"large","left",NA,43
"14017",12130,"Numerosity",5,"a","Cong","a",1,0.429825,0,15,15,13,16837,"large","left",NA,43
"14018",12130,"Numerosity",1,"l","Cong","l",1,0.40805,4,15,79,1,16717,"small","right",NA,43
"14019",12130,"Numerosity",4,"a","Cong","a",1,0.455845,2,8,40,11,16977,"large","left",NA,43
"14020",12130,"Numerosity",2,"a","Incong","l",0,0.36066,1,15,31,7,16458,"small","right",NA,43
"14021",12130,"Digit",2,"a","Cong","a",1,0.43415,1,5,21,6,16856,"small","left",NA,43
"14022",12130,"Numerosity",4,"l","Incong","a",0,0.45544,1,0,16,9,16975,"large","left",NA,43
"14023",12130,"Digit",5,"l","Incong","l",1,0.450415,1,6,22,15,16933,"large","right",NA,43
"14024",12130,"Digit",1,"a","Cong","a",1,0.51785,4,0,64,0,17218,"small","left",NA,43
"14025",12130,"Digit",2,"a","Cong","a",1,0.435055,3,6,54,5,16860,"small","left",NA,43
"14026",12130,"Digit",4,"a","Cong","a",1,0.442715,1,0,16,11,16897,"large","left",NA,43
"14027",12130,"Digit",5,"a","Incong","a",1,0.446565,0,11,11,15,16922,"large","left",NA,43
"14028",12130,"Digit",4,"a","Incong","a",1,0.422475,4,10,74,8,16801,"large","left",NA,43
"14029",12130,"Digit",5,"l","Cong","l",1,0.483575,0,9,9,13,17101,"large","right",NA,43
"14030",12130,"Numerosity",2,"a","Cong","a",1,0.642225,3,0,48,5,17431,"small","left",NA,43
"14031",12130,"Digit",4,"l","Cong","l",1,0.306605,0,2,2,10,16326,"large","right",NA,43
"14032",12130,"Numerosity",4,"a","Cong","a",1,0.352035,3,11,59,10,16420,"large","left",NA,43
"14033",12130,"Numerosity",5,"l","Incong","l",1,0.49916,0,11,11,12,17162,"large","right",NA,43
"14034",12130,"Numerosity",2,"l","Cong","l",1,0.3587,2,5,37,6,16451,"small","right",NA,43
"14035",12130,"Digit",5,"l","Incong","l",1,0.417835,3,13,61,15,16772,"large","right",NA,43
"14036",12130,"Numerosity",4,"l","Incong","l",1,0.45564,0,2,2,9,16976,"large","right",NA,43
"14037",12130,"Numerosity",4,"l","Incong","l",1,0.441825,1,10,26,8,16894,"large","right",NA,43
"14038",12130,"Numerosity",5,"l","Incong","l",1,0.380965,4,14,78,15,16571,"large","right",NA,43
"14039",12130,"Digit",4,"l","Cong","l",1,0.45507,4,12,76,10,16972,"large","right",NA,43
"14040",12130,"Numerosity",1,"l","Incong","l",1,0.376335,4,5,69,3,16540,"small","right",NA,43
"14041",12130,"Digit",4,"a","Cong","a",1,0.4392,0,0,0,10,16877,"large","left",NA,43
"14042",12130,"Digit",2,"l","Incong","l",1,0.42545,1,7,23,7,16812,"small","right",NA,43
"14043",12130,"Numerosity",1,"l","Cong","l",1,0.472065,3,9,57,1,17064,"small","right",NA,43
"14044",12130,"Digit",5,"l","Cong","l",1,0.452185,0,15,15,14,16943,"large","right",NA,43
"14045",12130,"Numerosity",5,"a","Cong","a",1,0.41085,2,10,42,14,16731,"large","left",NA,43
"14046",12130,"Numerosity",1,"a","Cong","a",1,0.38756,3,14,62,0,16609,"small","left",NA,43
"14047",12130,"Numerosity",5,"l","Incong","l",1,0.367825,2,1,33,15,16488,"large","right",NA,43
"14048",12130,"Numerosity",1,"l","Incong","l",1,0.445695,3,9,57,3,16917,"small","right",NA,43
"14049",12130,"Digit",2,"a","Incong","a",1,0.369275,4,15,79,4,16499,"small","left",NA,43
"14050",12133,"Digit",4,"a","Cong","a",1,0.402285,3,7,55,11,11526,"large","left",NA,44
"14051",12133,"Digit",2,"a","Incong","a",1,0.35031,3,5,53,7,7480,"small","left",NA,44
"14052",12133,"Numerosity",4,"a","Cong","a",1,0.4001,1,10,26,10,11525,"large","left",NA,44
"14053",12133,"Numerosity",2,"l","Incong","l",1,0.341785,3,9,57,7,7479,"small","right",NA,44
"14054",12133,"Digit",4,"l","Incong","l",1,0.33838,4,3,67,9,11547,"large","right",NA,44
"14055",12133,"Digit",4,"l","Cong","l",1,0.402885,1,7,23,11,11527,"large","right",NA,44
"14056",12133,"Digit",4,"l","Cong","l",1,0.39429,4,5,69,10,11524,"large","right",NA,44
"14057",12133,"Digit",1,"a","Cong","a",1,0.37733,2,7,39,1,3381,"small","left",NA,44
"14058",12133,"Digit",4,"l","Cong","l",1,0.406755,2,4,36,11,11528,"large","right",NA,44
"14059",12133,"Numerosity",4,"l","Incong","l",1,0.34228,0,3,3,8,11548,"large","right",NA,44
"14060",12133,"Numerosity",2,"l","Incong","l",1,0.354925,1,12,28,7,7481,"small","right",NA,44
"14061",12133,"Numerosity",4,"a","Cong","a",1,0.391015,3,2,50,11,11523,"large","left",NA,44
"14062",12133,"Numerosity",1,"l","Cong","l",1,0.35986,3,1,49,1,3379,"small","right",NA,44
"14063",12133,"Digit",1,"l","Cong","l",1,0.36049,1,1,17,1,3380,"small","right",NA,44
"14064",12133,"Numerosity",4,"l","Incong","l",1,0.32759,4,3,67,9,11545,"large","right",NA,44
"14065",12133,"Digit",2,"a","Incong","a",1,0.36041,3,9,57,4,7482,"small","left",NA,44
"14066",12133,"Numerosity",4,"l","Cong","l",1,0.386115,4,14,78,10,11522,"large","right",NA,44
"14067",12133,"Numerosity",2,"l","Incong","l",1,0.33858,4,12,76,7,7478,"small","right",NA,44
"14068",12133,"Numerosity",5,"l","Incong","a",0,0.389635,3,6,54,12,15569,"large","left",NA,44
"14069",12133,"Numerosity",1,"l","Cong","l",1,0.358035,2,2,34,1,3378,"small","right",NA,44
"14070",12133,"Numerosity",5,"l","Cong","l",1,0.26923,0,4,4,13,15571,"large","right",NA,44
"14071",12133,"Numerosity",4,"l","Incong","l",1,0.28399,3,15,63,8,11541,"large","right",NA,44
"14072",12133,"Numerosity",4,"l","Incong","l",1,0.30048,1,5,21,9,11542,"large","right",NA,44
"14073",12133,"Numerosity",5,"a","Incong","l",0,0.417445,3,8,56,12,15570,"large","right",NA,44
"14074",12133,"Numerosity",4,"l","Cong","l",1,0.437585,1,15,31,11,11530,"large","right",NA,44
"14075",12133,"Digit",4,"l","Cong","l",1,0.45721,1,2,18,10,11531,"large","right",NA,44
"14076",12133,"Digit",4,"l","Cong","l",1,0.47308,0,2,2,11,11532,"large","right",NA,44
"14077",12133,"Digit",4,"a","Cong","a",1,0.481255,0,14,14,10,11533,"large","left",NA,44
"14078",12133,"Digit",4,"l","Cong","l",1,0.487175,2,10,42,10,11534,"large","right",NA,44
"14079",12133,"Digit",4,"a","Cong","a",1,0.49636,3,11,59,10,11535,"large","left",NA,44
"14080",12133,"Numerosity",4,"l","Cong","l",1,0.50829,2,5,37,11,11536,"large","right",NA,44
"14081",12133,"Numerosity",4,"a","Cong","a",1,0.533965,4,0,64,11,11537,"large","left",NA,44
"14082",12133,"Digit",4,"l","Cong","l",1,0.552895,3,15,63,10,11538,"large","right",NA,44
"14083",12133,"Numerosity",4,"l","Cong","l",1,0.646295,1,8,24,10,11539,"large","right",NA,44
"14084",12133,"Numerosity",5,"a","Cong","a",1,0.28261,0,13,13,14,15572,"large","left",NA,44
"14085",12133,"Digit",2,"a","Incong","a",1,0.363145,4,13,77,7,7483,"small","left",NA,44
"14086",12133,"Numerosity",4,"l","Cong","l",1,0.432505,2,2,34,10,11529,"large","right",NA,44
"14087",12133,"Digit",2,"l","Incong","l",1,0.460605,1,14,30,4,7498,"small","right",NA,44
"14088",12133,"Digit",2,"l","Incong","l",1,0.54268,4,8,72,4,7499,"small","right",NA,44
"14089",12133,"Digit",2,"l","Incong","l",1,0.57527,3,3,51,7,7500,"small","right",NA,44
"14090",12133,"Numerosity",2,"l","Incong","l",1,0.576035,1,7,23,4,7501,"small","right",NA,44
"14091",12133,"Digit",2,"l","Incong","l",1,0.58527,4,5,69,7,7502,"small","right",NA,44
"14092",12133,"Digit",2,"l","Incong","l",1,0.60072,1,10,26,7,7503,"small","right",NA,44
"14093",12133,"Numerosity",4,"a","Incong","a",1,0.33777,1,0,16,9,11546,"large","left",NA,44
"14094",12133,"Digit",2,"a","Cong","l",0,0.333345,1,9,25,6,7424,"small","right",NA,44
"14095",12133,"Numerosity",2,"a","Cong","l",0,0.3447,2,4,36,5,7425,"small","right",NA,44
"14096",12133,"Digit",2,"l","Incong","a",0,0.35759,3,14,62,4,7426,"small","left",NA,44
"14097",12133,"Digit",4,"l","Cong","l",1,0.67275,4,4,68,11,11540,"large","right",NA,44
"14098",12133,"Numerosity",2,"l","Incong","l",1,0.420345,2,14,46,7,7496,"small","right",NA,44
"14099",12133,"Digit",2,"l","Incong","l",1,0.42913,2,0,32,4,7497,"small","right",NA,44
"14100",12133,"Numerosity",4,"a","Cong","a",1,0.35567,3,4,52,10,11514,"large","left",NA,44
"14101",12133,"Numerosity",4,"a","Cong","a",1,0.360515,4,9,73,10,11515,"large","left",NA,44
"14102",12133,"Digit",4,"a","Cong","a",1,0.367065,4,13,77,11,11516,"large","left",NA,44
"14103",12133,"Numerosity",4,"a","Cong","a",1,0.36996,0,4,4,10,11517,"large","left",NA,44
"14104",12133,"Digit",4,"a","Cong","a",1,0.371295,0,5,5,11,11518,"large","left",NA,44
"14105",12133,"Numerosity",4,"a","Cong","a",1,0.371405,1,0,16,11,11519,"large","left",NA,44
"14106",12133,"Digit",4,"a","Cong","a",1,0.381375,2,15,47,10,11520,"large","left",NA,44
"14107",12133,"Numerosity",4,"l","Cong","l",1,0.385205,3,5,53,10,11521,"large","right",NA,44
"14108",12133,"Numerosity",5,"l","Incong","l",1,0.475485,0,11,11,15,15646,"large","right",NA,44
"14109",12133,"Digit",5,"l","Incong","l",1,0.490215,2,1,33,12,15647,"large","right",NA,44
"14110",12133,"Digit",5,"l","Incong","l",1,0.55686,4,2,66,15,15648,"large","right",NA,44
"14111",12133,"Numerosity",1,"a","Incong","l",0,0.372165,4,5,69,2,3356,"small","right",NA,44
"14112",12133,"Digit",1,"a","Incong","l",0,0.381565,3,8,56,2,3357,"small","right",NA,44
"14113",12133,"Numerosity",2,"a","Incong","a",1,0.36977,0,2,2,7,7484,"small","left",NA,44
"14114",12133,"Numerosity",2,"a","Incong","a",1,0.372035,1,11,27,4,7485,"small","left",NA,44
"14115",12133,"Numerosity",2,"l","Incong","l",1,0.37327,2,15,47,4,7486,"small","right",NA,44
"14116",12133,"Digit",2,"a","Incong","a",1,0.374875,1,14,30,7,7487,"small","left",NA,44
"14117",12133,"Digit",2,"l","Incong","l",1,0.380115,0,2,2,4,7488,"small","right",NA,44
"14118",12133,"Digit",2,"a","Incong","a",1,0.388885,4,14,78,4,7489,"small","left",NA,44
"14119",12133,"Digit",2,"l","Incong","l",1,0.394335,2,12,44,7,7490,"small","right",NA,44
"14120",12133,"Digit",2,"a","Incong","a",1,0.39813,1,0,16,4,7491,"small","left",NA,44
"14121",12133,"Numerosity",2,"l","Incong","l",1,0.40055,4,11,75,4,7492,"small","right",NA,44
"14122",12133,"Numerosity",2,"a","Incong","a",1,0.401945,4,1,65,4,7493,"small","left",NA,44
"14123",12133,"Digit",2,"l","Incong","l",1,0.41351,0,6,6,7,7494,"small","right",NA,44
"14124",12133,"Numerosity",2,"a","Incong","a",1,0.41368,3,8,56,4,7495,"small","left",NA,44
"14125",12133,"Digit",1,"a","Cong","a",1,0.340915,1,1,17,0,3370,"small","left",NA,44
"14126",12133,"Numerosity",1,"a","Cong","a",1,0.34335,4,8,72,1,3371,"small","left",NA,44
"14127",12133,"Numerosity",1,"a","Cong","a",1,0.345235,2,1,33,1,3372,"small","left",NA,44
"14128",12133,"Digit",1,"l","Cong","l",1,0.348225,4,9,73,0,3373,"small","right",NA,44
"14129",12133,"Numerosity",1,"l","Cong","l",1,0.351485,4,11,75,1,3374,"small","right",NA,44
"14130",12133,"Digit",1,"l","Cong","l",1,0.35169,0,12,12,1,3375,"small","right",NA,44
"14131",12133,"Digit",1,"l","Cong","l",1,0.35618,2,10,42,1,3376,"small","right",NA,44
"14132",12133,"Numerosity",4,"a","Incong","a",1,0.300935,4,6,70,8,11543,"large","left",NA,44
"14133",12133,"Numerosity",4,"l","Incong","l",1,0.314725,0,9,9,9,11544,"large","right",NA,44
"14134",12133,"Numerosity",1,"a","Incong","a",1,0.428,3,14,62,2,3421,"small","left",NA,44
"14135",12133,"Numerosity",1,"a","Cong","a",1,0.38038,0,7,7,1,3382,"small","left",NA,44
"14136",12133,"Digit",1,"l","Cong","l",1,0.382365,1,0,16,0,3383,"small","right",NA,44
"14137",12133,"Numerosity",1,"a","Cong","a",1,0.396975,3,2,50,0,3384,"small","left",NA,44
"14138",12133,"Digit",1,"l","Cong","l",1,0.401165,4,11,75,1,3385,"small","right",NA,44
"14139",12133,"Digit",1,"a","Cong","a",1,0.41105,4,12,76,0,3386,"small","left",NA,44
"14140",12133,"Digit",1,"l","Cong","l",1,0.41341,3,8,56,0,3387,"small","right",NA,44
"14141",12133,"Digit",1,"a","Cong","a",1,0.418155,4,9,73,1,3388,"small","left",NA,44
"14142",12133,"Numerosity",1,"a","Cong","a",1,0.43533,1,9,25,1,3389,"small","left",NA,44
"14143",12133,"Digit",1,"l","Cong","l",1,0.43792,2,6,38,0,3390,"small","right",NA,44
"14144",12133,"Digit",1,"a","Cong","a",1,0.44579,2,6,38,0,3391,"small","left",NA,44
"14145",12133,"Numerosity",1,"a","Cong","a",1,0.46559,0,1,1,0,3392,"small","left",NA,44
"14146",12133,"Digit",1,"a","Cong","a",1,0.475505,0,13,13,0,3393,"small","left",NA,44
"14147",12133,"Digit",1,"l","Cong","l",1,0.484805,0,15,15,0,3394,"small","right",NA,44
"14148",12133,"Digit",1,"a","Cong","a",1,0.536795,1,8,24,1,3395,"small","left",NA,44
"14149",12133,"Numerosity",1,"a","Cong","a",1,0.555675,4,7,71,0,3396,"small","left",NA,44
"14150",12133,"Numerosity",1,"a","Cong","a",1,0.60832,2,0,32,0,3397,"small","left",NA,44
"14151",12133,"Numerosity",1,"l","Incong","l",1,0.28076,0,6,6,3,3398,"small","right",NA,44
"14152",12133,"Numerosity",1,"l","Incong","l",1,0.290255,2,3,35,2,3399,"small","right",NA,44
"14153",12133,"Digit",1,"a","Incong","l",0,0.3942,1,13,29,2,3358,"small","right",NA,44
"14154",12133,"Digit",1,"a","Incong","l",0,0.40193,0,7,7,3,3359,"small","right",NA,44
"14155",12133,"Numerosity",1,"l","Cong","l",1,0.26818,0,15,15,0,3360,"small","right",NA,44
"14156",12133,"Numerosity",1,"l","Cong","l",1,0.280895,4,4,68,0,3361,"small","right",NA,44
"14157",12133,"Numerosity",1,"l","Cong","l",1,0.30051,0,8,8,1,3362,"small","right",NA,44
"14158",12133,"Digit",1,"l","Cong","l",1,0.30583,3,13,61,1,3363,"small","right",NA,44
"14159",12133,"Digit",1,"a","Cong","a",1,0.312715,3,3,51,0,3364,"small","left",NA,44
"14160",12133,"Numerosity",1,"l","Cong","l",1,0.322365,1,9,25,0,3365,"small","right",NA,44
"14161",12133,"Numerosity",1,"a","Cong","a",1,0.32316,3,7,55,1,3366,"small","left",NA,44
"14162",12133,"Numerosity",1,"l","Cong","l",1,0.327315,3,3,51,0,3367,"small","right",NA,44
"14163",12133,"Digit",1,"a","Cong","a",1,0.32767,0,4,4,1,3368,"small","left",NA,44
"14164",12133,"Digit",1,"a","Cong","a",1,0.329015,3,4,52,1,3369,"small","left",NA,44
"14165",12133,"Digit",1,"l","Incong","l",1,0.38787,3,6,54,3,3412,"small","right",NA,44
"14166",12133,"Digit",1,"l","Incong","l",1,0.39178,2,8,40,2,3413,"small","right",NA,44
"14167",12133,"Digit",1,"l","Incong","l",1,0.393145,0,13,13,3,3414,"small","right",NA,44
"14168",12133,"Digit",1,"a","Incong","a",1,0.39342,0,3,3,2,3415,"small","left",NA,44
"14169",12133,"Digit",1,"a","Incong","a",1,0.39854,3,13,61,3,3416,"small","left",NA,44
"14170",12133,"Numerosity",1,"l","Incong","l",1,0.399955,0,8,8,2,3417,"small","right",NA,44
"14171",12133,"Digit",1,"a","Incong","a",1,0.40835,2,14,46,2,3418,"small","left",NA,44
"14172",12133,"Numerosity",1,"a","Incong","a",1,0.411455,3,11,59,3,3419,"small","left",NA,44
"14173",12133,"Digit",1,"a","Incong","a",1,0.414105,1,5,21,3,3420,"small","left",NA,44
"14174",12133,"Digit",4,"a","Cong","a",1,0.32672,1,12,28,11,11507,"large","left",NA,44
"14175",12133,"Numerosity",1,"a","Incong","a",1,0.43033,1,2,18,3,3422,"small","left",NA,44
"14176",12133,"Numerosity",1,"l","Incong","l",1,0.44709,2,7,39,3,3423,"small","right",NA,44
"14177",12133,"Digit",1,"a","Incong","a",1,0.44848,4,6,70,2,3424,"small","left",NA,44
"14178",12133,"Digit",1,"l","Incong","l",1,0.46472,4,3,67,2,3425,"small","right",NA,44
"14179",12133,"Digit",1,"a","Incong","a",1,0.4879,2,2,34,3,3426,"small","left",NA,44
"14180",12133,"Numerosity",1,"a","Incong","a",1,0.490285,2,14,46,2,3427,"small","left",NA,44
"14181",12133,"Numerosity",1,"l","Incong","l",1,0.4927,4,15,79,3,3428,"small","right",NA,44
"14182",12133,"Digit",1,"l","Incong","l",1,0.49825,1,11,27,3,3429,"small","right",NA,44
"14183",12133,"Digit",1,"l","Incong","l",1,0.50668,3,12,60,2,3430,"small","right",NA,44
"14184",12133,"Numerosity",1,"l","Incong","l",1,0.54929,3,11,59,2,3431,"small","right",NA,44
"14185",12133,"Digit",1,"l","Incong","l",1,0.55193,1,7,23,2,3432,"small","right",NA,44
"14186",12133,"Numerosity",1,"l","Incong","l",1,0.622815,1,5,21,2,3433,"small","right",NA,44
"14187",12133,"Numerosity",5,"a","Cong","a",1,0.458395,3,0,48,14,15604,"large","left",NA,44
"14188",12133,"Digit",5,"l","Cong","l",1,0.469725,1,11,27,13,15605,"large","right",NA,44
"14189",12133,"Digit",5,"a","Cong","a",1,0.47829,3,4,52,13,15606,"large","left",NA,44
"14190",12133,"Digit",5,"l","Cong","l",1,0.47874,1,15,31,14,15607,"large","right",NA,44
"14191",12133,"Numerosity",5,"l","Cong","l",1,0.480915,3,14,62,13,15608,"large","right",NA,44
"14192",12133,"Digit",5,"a","Cong","a",1,0.504705,1,15,31,13,15609,"large","left",NA,44
"14193",12133,"Numerosity",1,"l","Incong","l",1,0.30517,1,13,29,3,3400,"small","right",NA,44
"14194",12133,"Numerosity",1,"a","Incong","a",1,0.314405,0,12,12,2,3401,"small","left",NA,44
"14195",12133,"Digit",1,"l","Incong","l",1,0.33212,0,10,10,2,3402,"small","right",NA,44
"14196",12133,"Digit",1,"l","Incong","l",1,0.33882,4,10,74,3,3403,"small","right",NA,44
"14197",12133,"Digit",1,"a","Incong","a",1,0.35365,4,8,72,3,3404,"small","left",NA,44
"14198",12133,"Numerosity",1,"l","Incong","l",1,0.358245,3,13,61,3,3405,"small","right",NA,44
"14199",12133,"Numerosity",1,"a","Incong","a",1,0.36568,0,0,0,3,3406,"small","left",NA,44
"14200",12133,"Numerosity",1,"l","Incong","l",1,0.36879,4,3,67,2,3407,"small","right",NA,44
"14201",12133,"Numerosity",1,"a","Incong","a",1,0.377595,2,3,35,3,3408,"small","left",NA,44
"14202",12133,"Numerosity",1,"a","Incong","a",1,0.379335,4,2,66,3,3409,"small","left",NA,44
"14203",12133,"Numerosity",1,"a","Incong","a",1,0.386525,1,12,28,2,3410,"small","left",NA,44
"14204",12133,"Digit",1,"l","Incong","l",1,0.387075,2,9,41,3,3411,"small","right",NA,44
"14205",12133,"Digit",4,"a","Cong","l",0,0.34374,2,13,45,11,11498,"large","right",NA,44
"14206",12133,"Numerosity",4,"a","Incong","l",0,0.31155,4,13,77,9,11499,"large","right",NA,44
"14207",12133,"Digit",4,"a","Incong","l",0,0.370865,3,1,49,8,11500,"large","right",NA,44
"14208",12133,"Digit",4,"a","Incong","l",0,0.390425,1,4,20,8,11501,"large","right",NA,44
"14209",12133,"Numerosity",4,"a","Cong","a",1,0.288505,0,5,5,11,11502,"large","left",NA,44
"14210",12133,"Numerosity",4,"a","Cong","a",1,0.29038,2,8,40,11,11503,"large","left",NA,44
"14211",12133,"Numerosity",4,"l","Cong","l",1,0.31485,3,1,49,11,11504,"large","right",NA,44
"14212",12133,"Numerosity",4,"l","Cong","l",1,0.325,0,10,10,11,11505,"large","right",NA,44
"14213",12133,"Digit",4,"a","Cong","a",1,0.32514,4,14,78,10,11506,"large","left",NA,44
"14214",12133,"Digit",5,"a","Cong","a",1,0.400765,2,14,46,14,15590,"large","left",NA,44
"14215",12133,"Numerosity",4,"l","Cong","l",1,0.343965,0,9,9,10,11508,"large","right",NA,44
"14216",12133,"Digit",4,"a","Cong","a",1,0.350525,1,9,25,10,11509,"large","left",NA,44
"14217",12133,"Numerosity",4,"a","Cong","a",1,0.35125,2,7,39,10,11510,"large","left",NA,44
"14218",12133,"Digit",4,"l","Cong","l",1,0.351725,3,1,49,11,11511,"large","right",NA,44
"14219",12133,"Digit",4,"l","Cong","l",1,0.352335,0,6,6,10,11512,"large","right",NA,44
"14220",12133,"Numerosity",4,"l","Cong","l",1,0.35309,4,1,65,11,11513,"large","right",NA,44
"14221",12133,"Numerosity",5,"a","Incong","a",1,0.408945,2,6,38,15,15638,"large","left",NA,44
"14222",12133,"Digit",5,"l","Incong","l",1,0.41414,0,11,11,12,15639,"large","right",NA,44
